symbol	date	close
CHCC	10-Sep-20	124
CHCC	10-Dec-20	122
CHCC	11-Feb-20	131
CHCC	11-Mar-20	138
CHCC	11-Apr-20	137
CHCC	11-May-20	138
CHCC	11-Jun-20	137
CHCC	11-Sep-20	135
CHCC	11-Oct-20	137
CHCC	11-Nov-20	134
CHCC	11-Dec-20	130
CHCC	12-Jan-20	134
CHCC	12-Feb-20	135
CHCC	12-Mar-20	134
CHCC	12-Apr-20	135
CHCC	12-Jul-20	134
CHCC	12-Aug-20	137
CHCC	12-Sep-20	138
CHCC	12-Oct-20	138
CHCC	12-Nov-20	138
CHCC	01-Jan-21	143
CHCC	01-Apr-21	140
CHCC	01-May-21	141
CHCC	01-Jun-21	143
CHCC	01-Jul-21	142
CHCC	01-Aug-21	140
CHCC	01-Nov-21	141
CHCC	01-Dec-21	141
CHCC	02-Jan-21	164
CHCC	02-Feb-21	166
CHCC	02-Mar-21	179
CHCC	02-Apr-21	177
CHCC	02-Aug-21	171
CHCC	02-Sep-21	171
CHCC	02-Oct-21	181
CHCC	02-Nov-21	183
CHCC	02-Dec-21	183
CHCC	03-Jan-21	174
CHCC	03-Feb-21	177
CHCC	03-Mar-21	183
CHCC	03-Apr-21	176
CHCC	03-May-21	176
CHCC	03-Aug-21	168
CHCC	03-Sep-21	156
CHCC	03-Oct-21	153
CHCC	03-Nov-21	150
CHCC	03-Dec-21	161
CHCC	04-Jan-21	158
CHCC	04-Feb-21	159
CHCC	04-May-21	156
CHCC	04-Jun-21	164
CHCC	04-Jul-21	163
CHCC	04-Aug-21	166
CHCC	04-Sep-21	171
CHCC	04-Dec-21	167
CHCC	05-Mar-21	162
CHCC	05-Apr-21	161
CHCC	05-May-21	166
CHCC	05-Jun-21	167
CHCC	06-Jan-21	190
CHCC	06-Feb-21	191
CHCC	06-Mar-21	192
CHCC	06-Apr-21	192
CHCC	06-Jul-21	191
CHCC	06-Aug-21	189
CHCC	06-Sep-21	184
CHCC	06-Oct-21	185
CHCC	06-Nov-21	187
CHCC	07-Jan-21	178
CHCC	07-Feb-21	173
CHCC	07-May-21	172
CHCC	07-Jun-21	171
CHCC	07-Jul-21	173
CHCC	07-Aug-21	181
CHCC	07-Sep-21	177
CHCC	07-Dec-21	173
CHCC	08-Feb-21	167
CHCC	08-Mar-21	169
CHCC	08-Apr-21	168
CHCC	08-May-21	168
CHCC	08-Jun-21	166
CHCC	08-Sep-21	165
CHCC	08-Oct-21	166
CHCC	08-Nov-21	164
CHCC	08-Dec-21	162
CHCC	09-Jan-21	172
CHCC	09-Feb-21	163
CHCC	09-Mar-21	165
CHCC	09-Jun-21	162
CHCC	09-Jul-21	160
CHCC	09-Aug-21	158
CHCC	09-Sep-21	155
CHCC	09-Oct-21	162
CHCC	10-Jan-21	143
CHCC	10-Apr-21	140
CHCC	10-May-21	134
DCL	01-Feb-17	39.67
DCL	01-Mar-17	39.57
DCL	01-Apr-17	38.75
DCL	01-May-17	37.4
DCL	01-Jun-17	37.56
DCL	01-Sep-17	38.11
DCL	01-Oct-17	37.75
DCL	01-Nov-17	37.9
DCL	01-Dec-17	38.55
DCL	02-Jan-17	35.72
DCL	02-Feb-17	35.23
DCL	02-Mar-17	33.78
DCL	02-Jun-17	33.96
DCL	02-Jul-17	33.93
DCL	02-Aug-17	34.14
DCL	02-Sep-17	35.84
DCL	02-Oct-17	37.52
DCL	03-Jan-17	26.91
DCL	03-Feb-17	27.75
DCL	03-Mar-17	26.82
DCL	03-Jun-17	25.72
DCL	03-Jul-17	25.73
DCL	03-Aug-17	27.01
DCL	03-Sep-17	26.71
DCL	03-Oct-17	25.96
DCL	04-Mar-17	23
DCL	04-Apr-17	23.07
DCL	04-May-17	22.05
DCL	04-Jun-17	20.95
DCL	04-Jul-17	21.99
DCL	04-Oct-17	21.89
DCL	04-Nov-17	22.87
DCL	04-Dec-17	22.66
DCL	05-Feb-17	24.16
DCL	05-Mar-17	23.58
DCL	05-Apr-17	24.04
DCL	05-May-17	24
DCL	05-Aug-17	24.37
DCL	05-Sep-17	25.58
DCL	05-Oct-17	26.85
DCL	05-Nov-17	27.81
DCL	05-Dec-17	26.43
DCL	06-Jan-17	22.22
DCL	06-Feb-17	22.38
DCL	06-May-17	23.48
DCL	06-Jun-17	23.7
DCL	06-Jul-17	23.73
DCL	06-Aug-17	23.25
DCL	06-Sep-17	23.12
DCL	06-Dec-17	21.97
DCL	07-Mar-17	19.18
DCL	07-Apr-17	19.37
DCL	07-May-17	19.06
DCL	07-Jun-17	18.25
DCL	07-Jul-17	18.98
DCL	07-Oct-17	19.85
DCL	07-Nov-17	18.85
DCL	07-Dec-17	18.44
DCL	08-Jan-17	21.86
DCL	08-Feb-17	22.77
DCL	08-Mar-17	22.88
DCL	08-Apr-17	22.72
DCL	08-Jul-17	21.82
DCL	08-Aug-17	20.91
DCL	08-Sep-17	21.72
DCL	08-Oct-17	21.12
DCL	08-Nov-17	21.18
DCL	09-May-17	17.65
DCL	09-Jun-17	17.18
DCL	09-Jul-17	16.55
DCL	09-Aug-17	16.92
DCL	09-Nov-17	16.6
DCL	09-Dec-17	16.45
DCL	10-Feb-17	16.93
DCL	10-Mar-17	16.22
DCL	10-Apr-17	15.23
DCL	10-May-17	15.19
DCL	10-Jun-17	16.07
DCL	10-Sep-17	15.66
DCL	10-Oct-17	15.06
DCL	10-Nov-17	14.74
DCL	10-Dec-17	13.79
DCL	11-Jan-17	12.5
DCL	11-Feb-17	12.17
DCL	11-Mar-17	12.5
DCL	11-Jun-17	12.22
DCL	11-Jul-17	12
DCL	11-Aug-17	12.26
DCL	11-Sep-17	13.03
DCL	11-Oct-17	12.77
DCL	12-Apr-17	12.15
DCL	12-May-17	13.15
DCL	12-Jun-17	14.15
DCL	12-Jul-17	15.07
DCL	12-Aug-17	14.1
DCL	12-Nov-17	13.1
DCL	12-Dec-17	12.47
DCL	01-Jan-18	17.95
DCL	01-Feb-18	18.08
DCL	01-Mar-18	17.96
DCL	01-Apr-18	18.96
DCL	01-May-18	19.96
DCL	01-Aug-18	20.96
DCL	01-Sep-18	22
DCL	01-Oct-18	23.1
DCL	01-Nov-18	23.6
DCL	01-Dec-18	22.42
DCL	02-Jan-18	27.69
DCL	02-Feb-18	28.97
DCL	02-Jun-18	28.54
DCL	02-Jul-18	28.28
DCL	02-Aug-18	28.88
DCL	02-Sep-18	28.18
DCL	02-Dec-18	27.52
DCL	03-Jan-18	26.63
DCL	03-Feb-18	26.65
DCL	03-May-18	26.63
DCL	03-Jun-18	26.62
DCL	03-Jul-18	26.76
DCL	03-Aug-18	28.09
DCL	03-Sep-18	27.29
DCL	03-Dec-18	26.99
DCL	04-Feb-18	28.05
DCL	04-Mar-18	27.65
DCL	04-Apr-18	27.1
DCL	04-May-18	27.57
DCL	04-Jun-18	27.5
DCL	04-Sep-18	27.36
DCL	04-Oct-18	27
DCL	04-Nov-18	27.18
DCL	04-Dec-18	25.97
DCL	05-Feb-18	22.15
DCL	05-Mar-18	22.21
DCL	05-Apr-18	22.96
DCL	05-Jul-18	22.54
DCL	05-Aug-18	21.6
DCL	05-Sep-18	20.52
DCL	05-Oct-18	19.5
DCL	05-Nov-18	19.67
DCL	06-Jan-18	18.17
DCL	06-Apr-18	17.94
DCL	06-May-18	18.56
DCL	06-Jun-18	18.6
DCL	06-Jul-18	18.7
DCL	06-Nov-18	18
DCL	06-Dec-18	17.54
DCL	07-Feb-18	17.33
DCL	07-Mar-18	16.33
DCL	07-Apr-18	15.33
DCL	07-May-18	14.71
DCL	07-Jun-18	14.88
DCL	07-Sep-18	14.04
DCL	07-Oct-18	14.17
DCL	07-Nov-18	14.45
DCL	07-Dec-18	14.38
DCL	08-Jan-18	17.87
DCL	08-Feb-18	17.41
DCL	08-Mar-18	17.28
DCL	08-Jun-18	17.38
DCL	08-Jul-18	17.78
DCL	08-Aug-18	17.36
DCL	08-Sep-18	17.45
DCL	08-Oct-18	17.04
DCL	09-Mar-18	14.99
DCL	09-Apr-18	15.36
DCL	09-May-18	14.94
DCL	09-Jun-18	14.32
DCL	09-Jul-18	13.71
DCL	09-Oct-18	13.61
DCL	09-Nov-18	13.86
DCL	09-Dec-18	13.95
DCL	10-Jan-18	13.8
DCL	10-Feb-18	14
DCL	10-Mar-18	13.82
DCL	10-Apr-18	13.51
DCL	10-May-18	12.53
DCL	10-Aug-18	11.53
DCL	10-Sep-18	10.53
DCL	10-Oct-18	10.51
DCL	10-Nov-18	10.41
DCL	10-Dec-18	10.02
DCL	11-Jan-18	16.51
DCL	11-Feb-18	16.76
DCL	11-May-18	15.82
DCL	11-Jun-18	14.84
DCL	11-Jul-18	15.84
